Author,Content,Date,Note,Réponse,Date Réponse,Contenu de la réponse
Gilles SEVELIN,"Je voulais changer l'adresse de livraison mais cela ,ne m'a pas été proposé !!",19/09/2019,1,Réponse : Cdiscount,20/09/2019,"Bonjour Gilles,En effet ce n'est pas possible une fois que la commande est validée. Mais vous pouvez le faire à tout moment dans votre Espace Client, et je vous invite à bien vérifier vos coordonnées lors de votre prochaine commande.Merci de votre confiance et à bientôt,Damien"
NESTOR PETIT,C TRES BIEN LA COMMANDE,19/09/2019,5,,,
Céline,"Suite à la commande d'un lave linge, à récupérer en point retrait, celui ci était endommagé. Il m'en a été livré un autre sans problème à mon domicile. Ce nouvel appareil est tombé en panne au bout de 3 mois (fuite, cycle de lavage non terminé...) après avoir contacté le service client le 04/09, il avait été convenu qu'un technicien passe à mon domicile mais le prestataire ne pouvant me donner un rendez-vous dans le délai légal des 14 jours autorisé par Cdiscount on m'a demandé de refaire une demande d'intervention en ligne ce que j'ai fait le 10/09 et suite à cette nouvelle demande (pourtant identique) la prise en charge n'était plus la même, il fallait prévoir l'enlèvement de l'appareil...A ce moment là, il m'a été dit par téléphone qu'il était possible d'avoir un appareil de prêt et qu'il fallait en faire la demande auprès du service qui allait prendre rendez-vous avec moi pour l'enlèvement du lave linge. Mais ce service ne fait pas de prêt d'appareil...Après avoir expliqué mon mécontentement au service client cdiscount qui ne tenait pas ses engagements je me suis fait raccrocher au nez...Donc à ce jour, après 15 jours d'attente, je n'ai toujours pas de date de restitution de mon lave linge qui m'a coûté 330 € et qui n'a fonctionné que 3 mois. En fait je n'ai plus que mes yeux pour pleurer...",19/09/2019,1,Réponse : Cdiscount,19/09/2019,"Bonjour,Je comprends votre déception, mais je suis sûr que nous allons trouver une solution. Je me permets de vous envoyer un message privé, ici sur ce site, pour avoir les références de votre commande.Merci d'avance de votre retour,Damien"
PATRICK HUSSENOT,Rien a signaler le service est impec tout va bien,19/09/2019,4,,,
jean marc vasseur,tres content de la rapidité des livraisons et des prix continués comme sa et merci .,19/09/2019,4,,,
stephan auzou,tres bien rien a dire,19/09/2019,4,,,
France  ROUSSEAU,livraison rapide. Bonne présentation des produits. Pas de mauvaises surprises.,19/09/2019,5,,,
alain julien,,19/09/2019,5,,,
Isabelle Petit,On trouve tout à prix raisonnable et des facilités de paiement.,19/09/2019,5,,,
COLAS ALAIN,,19/09/2019,5,,,
Edith,,19/09/2019,5,,,
simone giugno,,19/09/2019,5,,,
Eric Lambert,toto ne veux pas répondre,19/09/2019,4,,,
MATHON,tout bien rien à signaler,19/09/2019,5,,,
jpp,CDISCOUNT TRES PREOCCUPE PAR UN NON FONCTIONNEMENT PAIEMENT PAR PAYPALM ARAPPE 3 FOIS POUR RÉGLER CE SOUCITRES PRO TOUT CELA,19/09/2019,5,,,
jean claude,,19/09/2019,5,,,
murielle delahaye,,19/09/2019,5,,,
bachelet,colis toujours en bon état et livraison respectée,19/09/2019,5,,,
BRUNO MIGNARD,,19/09/2019,5,,,
Christian Chambe,je commande depuis très longtemp sur ce site j'en suis très satisfait.,19/09/2019,5,,,
Patrick,"Pafait , juste aujourd’hui le site est lent",19/09/2019,5,,,
Deborah Gama,"Bonjour, j'emménage actuellement est devais du coup acheter pas mal de chose.C discount proposant la carte cdiscount avec une remise entre 20 et 25% jai donc décider de tous acheter chez eux.Sauf que voilas carte acheter malgres tous la remise qui apparais pourtant avant validation et sur le récapitulatif de ma commande n'existe pas quand je regarde le montant qui ma été prélevé.Le lendemain je reçois un mail en comme quoi ma banque à refusé de donner leur autorisation pcq selon le service client je ne serais pas solvable.Chose assez étonnante puisque actuellement mon compte est vraiment très très loin d'être dans le rouge et que jai en plus des économies sur un livret.Bien évidement ma banque réfute toute intervention de leur part dans cette histoire.Par contre a la place de la carte me voilas abonné à cdiscount a volonté que je n'est absolument pas commandé ! Et qui me coûte quand même 29euros la blague!Bref, jai annuler un grand nombre de mes articles asser difficilement puisque le service client est le seul service qui ne m'entend pas....etonnant...j'ai un téléphone neuf et je vie en pleine ville.Il est clair que c'étais bien la dernière fois que je commanderais chez eux, cest devenue une mauvaise plateforme, leur but n'est plus que de vous plumer....En réponse à MR Damien:Je ne sais pas sur qu'elle plateforme vous m'avez contacter en privé, car je n'ai absolument pas eu de retour directe sur ce problème.Étant donner que rien ne justifie un refus de mon dossier, étant donner que j'ai des économies sur mon compte en banque, que je ne suis pas fiché, que je n'ai jamais eu d'incident bancaire et que je n'ai jamais eu de démêlés que ce soit bancaire ou avec la justice je ne vois pas pourquoi mon dossier serait refuser.A moin que l'acceptation soit faite par apport au nom, origine, sexe ou couleur de peau? Et la dans c'est cas la on est sur de la descrimination.J'attends donc avec impatience que l'on m'explique pourquoi exactement mon dossier a été refusé.En attendant je continue à dire que tous ceci n'est qu'une Arnaque.Je comprend que le mot vous blesse, mais si cela vous chagrine temps faite en sorte que ces arnaque n'existe plus, ne demandez pas au victime  de vos technique malhonnête d'utiliser un vocabulaire plus doux.Cordialement.",19/09/2019,1,Réponse : Cdiscount,19/09/2019,"Bonjour Deborah,C'est une expérience décevante et je peux comprendre votre mécontentement même si le terme que vous employez ne nous correspond pas. La remise liée à la carte Cdiscount est appliquée sous réserve d'acceptation de votre dossier par Banque Casino comme précisé dans les CGV : https://www.cdiscount.com/carte-cdiscount/commande Le but n'est pas de vous dissuader de commander chez nous, aussi je me permets de vous contacter en message privé pour faire le point.Bien à vous,Damien"
Monsieur INNOCENZI FRANÇOISE,delais de livraison respectes prix avantageux,19/09/2019,4,,,
christophe pouvreau,très bon site ! très fiable !,19/09/2019,5,,,
Bideault jean pierre,"Transaction des plus faciles, choix important et prix raisonnable.",19/09/2019,5,,,
DANIEL-CLAUDE MARTIN,Très satisfait,19/09/2019,5,,,
Bico,"J'ai déjà acheté cette tablette, elle est parfaite pour l'usage que nous allons en faire, alors 'en ai recommandé 3 autres à ce prix plus que raisonnable",19/09/2019,5,,,
PLOYE MARIE CHRISTINE,TOUJOURS TRES BON SERVICE ET BON PRODUITS;,19/09/2019,5,,,
Mme  LILIA RIVALAN,bons produits,19/09/2019,4,,,
Jean luc Benoit,super site rien à dire sur la qualité des produits et de l'expédition .,19/09/2019,5,,,
Josyane MARAND,"bonne prestation, bonne accueil;reproche : devrait avoir du stock pour les articles venant de chine jusqu'à un certain prixdélai toujours trop long, ce qui freine a l'achat.devrait évaluer les tailles (Chine /France) plus correctementles clients ne savent pas toujours les interpréter un M en chinene correspond pas a un M en France les tableaux de correspondance ne donnent pas toute les info.cordialement",19/09/2019,3,Réponse : Cdiscount,19/09/2019,"Bonjour Josyane,Merci pour votre avis et pour vos remarques ! Vous évoquez sûrement des produits proposés par des vendeurs de la marketplace. : si c'est le cas, je vous invite à cliquer sur le lien ""Poser une question"" qui se trouve sur la fiche produit afin de demander des informations (sur les tailles ou les délais de livraison, par exemple). Vous pouvez aussi nous joindre par téléphone ou solliciter un conseiller via la fenêtre de chat.À bientôt sur le site !Damien"
DAVIS,Prix et site très satisfaisants,19/09/2019,5,,,
la pinéde,service rapide de bonne qualité rien a redire,19/09/2019,5,,,
Jacques B.,"rapide, efficace comme toujours",19/09/2019,5,,,
Rollin,Je ne commanderais plus chez eux 2 commandes 2 colis cassé et dans un il manquait un jeu de vis.Ensuite ils mont bien renvoyes pour un la partie qui était cassé et lautre l'intégralité du colis ca a été vite mais le 2eme colis encore cassé. Il es impossible de joindre de service apres vente et quand on laisse un avis defavorable ca renvoi un mail pour dire que mon avis ne peut pas etre publier.En gros gros site d'arnaque et de merdes. Je deconseille leurs colis ne sont pas assez emballés ce qui évidement dans le transport sont cassés il a pas de renfort au niveau des angles donc oui cest aussi la faute des transporteur mais si c discount donne des colis de 25kg sans renfort dans un simple carton faut pas setonner non plus.Pour moi en tout cas c'est fini plus de commandes chez eux,19/09/2019,1,,,
hinsinger,Censure ! Ce site est d'une mauvaise foi sans nom. Vous recevez un article abîmé et vous ne pouvez même pas laisser un avis negatif sans vous trouver censurer. Je parle même pas de la prise en charge de votre litige... Nul !De plus leur niveau de sécurité est proche du néant. Très facile de voir son compte piraté,19/09/2019,1,,,
isabelle grange,"pour  regarder le site impossible un rond rouge tourne et tourne sans arret cest horrible de plus les paiements en 4 fois sans frais m'ont été enlevé sans aucune raison et lorsque l'on appele leur sevice ils répondnt très mal a la limite de l'impollitesse et depuis 2 ans ils n'on,t toujours pas régler mon probleme donc lorsque je vois des petits truc a mùoins de 20 euros j'achete dommage car nous étions es clients qui commandaient très très souvent et pour noel enore plus dommage votre concurent quand a lui  est genial",19/09/2019,1,Réponse : Cdiscount,19/09/2019,"Bonjour Isabelle,Vous avez plusieurs raisons d'être mécontente et j'en suis désolé. Le site peut être ralenti ou subir des bugs en cas de forte affluence mais cela revient vite à la normale. Merci de nous l'avoir signalé en tout cas.Je me permets aussi de vous apporter des précisions sur le paiement en 4 fois : il n'est pas proposé sur toutes les commandes et répond à plusieurs critères (confidentiels). Un refus n'est pas définitif et je vous invite à réessayer à l'occasion d'une prochaine commande. N'hésitez pas à consulter cette page pour en savoir plus sur nos moyens de paiement : https://clients.cdiscount.com/information/payment.aspxJ'espère que vous ne resterez pas sur cette mauvaise impression !À bientôt,Damien"
JEAN CLAUDE ARMAND,"SIte sérieux, je recommande.",18/09/2019,5,,,
Nelly MARTIN,C/DISCOUNT EST UN SITE SERIEUX et  toujours servi rapidement et de très bon prix,18/09/2019,4,,,
Julien DUPONT,Service clientèle nul. Suppression de code promo alors qu éligible en admettant après réclamation qu ils sont conscient mais font ce qu ils veulent. Adieu cdiscount,18/09/2019,1,,,
Bastien,"Horrible. Sav inexistant. Réponse automatique, botte en touche. L'horreur. Préférez payer quelques euros de plus et éviter C discount",18/09/2019,1,,,
FRANCOISE STAUB,Ce site fait vraiment des prix compétitifs ! Je recommande vivement.,18/09/2019,5,,,
GIRARD  serge,"sérieux,y compris dans la livraison.de bons prix.serge",18/09/2019,5,,,
Joël ROHRBACH,,18/09/2019,4,,,
BABIN,Toujours sans problème avec le paiement par Paypal,18/09/2019,5,,,
Fabienne LEMASSON,,18/09/2019,5,,,
DANIELE THOMAS,Je suis une fidèle cliente sur c discount et je n'ai jamais était déçue.je recommande fortement vos achats sut ce site .,18/09/2019,5,,,
SANDRINE,"Site sur lequel il y a un grand choix , livraison rapide, et les produits sont conformes à la commande .",18/09/2019,5,,,
Daniel Bencivengo,,18/09/2019,5,,,
benizri david,,18/09/2019,5,,,
desbois nadia,,18/09/2019,5,,,
Mme francoise  arnaud,de bon produit paiement 4 fois sans frais tres bien je ferais d autre achat,18/09/2019,5,,,
Sophie Lenoir,"Encore une fois pas le bon produit, pour renvoyer c' est la galère, donc à partir de maintenant je commanderai sur un autre site plus professionnel.",18/09/2019,1,,,
Bernard JOUVENEL,Parfait et rapide en attente de la livraison dans le temps annoncé,18/09/2019,5,,,
Mamily,Confiance. Rapide. Rien à redire,18/09/2019,5,,,
jean marc macquet,content des produits et bon service après vente,18/09/2019,5,,,
brigeou,"je suis cliente depuis trés longtemps et je suis satisfaite des prix,de la rapidité pour la livraison et des produits vendus.",18/09/2019,5,,,
FRANCOISE P,Tout est parfait jusqu'à présent. A conseiller,18/09/2019,5,,,
GENEVIEVE CHAUSSIER,"Choix important, tarifs compétitifs, sélection aisée, toujours satisfaite . Continuez...",18/09/2019,5,,,
jean-jacques Mérigot,C Discount est un bon site mais certain vendeur ne joue pas le jeu.Il A UN TRI A FAIRE POUR VIRER LES Incompétents,18/09/2019,4,,,
DELHAYE PATRICK,PARFAIT JAMAIS DECU,18/09/2019,5,,,
Annie T.,"pour le moment rien à redire, je suis satisfaite",18/09/2019,4,,,
Monsieur GOUJON,,18/09/2019,4,,,
PATRICIA PONS,livraison au topon trouve tout sur c discount,18/09/2019,4,,,
Feryel Er.,"Livraison avec CDiscount = inexcusable !Premiere achat sur le site interne pour un ensemble sommier + matelas avec une livraison confirmé le 18.09.2019 estimée entre 8h et 10h (option surfacturé). Mail de confirmation : La livraison est prévu pour le 18.09.2019 (Bon de commande à l'appuie).Le choix de la livraison se fait via le site internet de CDiscount à afin de finaliser la commande, et les choix de RDV sont fait pour anticiper et prendre ses dispositions, être présente et donc honorer le contrat pour les deux parties !   Comme la plupart des consommateurs/client, je prends mes dispositions (RTT etc) pour être présente à recevoir la livraison, qui, n'ai jamais arrivé le 18.09.2019. à l'aire du digital, pas un mail, un appel, un sms pour prévenir ! En regardant sur mon compte et la commande, je vois une livraison prévu pour le 24 septembre !J'appelle le SAV pour avoir une explication. Réponse du SAV ""Livraison estimée le 18.09.2019 mais finalement c'est le 24.09.2019 donc on est encore dans les temps ! Et puis c'est pas la faute de CDiscount c'est les transporteurs ! Donc si vous n'êtes pas satisfaite vous pouvez annuler la commande.""Donc : le consommateur paye une option (qui represente pas moins de 20% du prix de l'article) pour se faire livrer en temps et en heure, le vendeur manque à son devoir de prevenance et son devoir d'honnorer la commande (lui et ses sous-traitants sous sa responsabilité) (nous parlons d'un vendeur spécialisé dans du clé en main !) et en plus pour des raisons de ""targuet/Flag"" et de ""traitement de litige"", le consommateur doit annuler sa commande. Cela est juste inadmissible ! Conclusion, la qualité de prestation, leur site internet et les services proposés sont juste  intolérable. Les engagements ne sont pas respecté et la satisfaction client est le denier indicateur regardé. Je ne recommande pas du tout !",18/09/2019,1,Réponse : Cdiscount,18/09/2019,"Bonjour et merci d'avoir pris le temps de partager votre expérience.Tout d'abord, je suis désolé si vous n'avez pas reçu votre commande le 18/09 comme prévu. Je vois que vous avez été prévenu du changement de date sur votre Espace Client : c'est en effet là que toutes les informations sont données et que vous pouvez suivre l'état de la livraison. D'après ce que je comprends, vous deviez être livré entre le 18/09 et le 24/09, c'est pour cette raison que notre conseiller a dû vous dire que nous étiez encore dans les temps.Toujours est-il que vous n'êtes pas satisfait, même si contrairement à ce que vous pensez, la satisfaction client n'est pas le dernier indicateur regardé mais bien le premier. Et pour cela nous faisons en sorte de sélectionner les meilleurs prestataires, comme la livraison par exemple.Je vais vous contacter par mail par le biais de ce site, pour faire un point sur votre dossier et comprendre pourquoi la livraison a été proposée plus tard. Merci par avance d'y répondre, Damien"
christel didier,"Je commande régulièrement sur cdiscount, les produits sont très satisfaisants et les livraisons parfaites!!! Je recommande!!!!",18/09/2019,5,,,
patrick dupoux,,18/09/2019,5,,,
Anita Derfoul,"rien a redire ; sauf que depuis un bon moment j ais fais bcps  d achats , et jamais eue de remises ou cadeaux ??????!!!!!!!",18/09/2019,5,,,
Jean Pierre,"Commande rapide, espéreront bonne livraison",18/09/2019,5,,,
mustapha darouach,,18/09/2019,5,,,
Linconnu,,18/09/2019,5,,,
Dubois,"Client de longue date et après quelques "" infidélités "" qui m'ont permis de faire la différence, c'est très souvent chez Cdiscount que je reviens .Alors !......",18/09/2019,5,,,
Albert BURY,,18/09/2019,5,,,
bernard cevaer,"c'est compliqué de changer de carte, l'ancienne étant arrivé à la date limite d'usage",18/09/2019,4,,,
thierry courbet,toujours livre en temps et en heure super,18/09/2019,5,,,
NATHALIE ou MICHEL VERGE,TRES BON PRODUIT ET TRES BON RAPPORT QUALITE PRIX,18/09/2019,5,,,
JEAN DOMINIQUE PIREDDA,en voulant regler par paypal le montant n'etait pas le meme,18/09/2019,3,Réponse : Cdiscount,18/09/2019,"Bonjour Jean Dominique,C'est étonnant cette différence de montant... est-ce que vous avez su d'où cela venait ?  Des frais peuvent s'ajouter (livraison, éco-participation, nouvel abonnement Cdiscount à Volonté...) mais tout est toujours indiqué dans votre récapitulatif de commande pour qu'il n'y ait pas de mauvaise surprise justement. Si vous avez des questions n'hésitez surtout pas à nous appeler ou à solliciter un conseiller sur le chat du site.Je reste aussi à votre écoute,Damien"
micheline.martiaux,site très bien j'achète toujours et je suis très satisfaite,18/09/2019,5,,,
laurence sinoquet,,18/09/2019,5,,,
Hajar S.,"Expérience très négative. J'ai passé une commande de +de 1000€ sur le site. j'ai pû bénéficier d'une remise de 30€ sur mon panier. J'ai reçu un électroménager cassé, que j'ai renvoyé et demandé le remboursement du dit produit. Ils m'ont déduit les 30€ (remise faite sur ma commande initiale) sur le prix du produit renvoyé!!!!la remise n'était pas liée à ce produit et le service client ne veut rien entendre!!!Par principe, je ne passerai plus de commande sur ce site.",18/09/2019,1,Réponse : Cdiscount,18/09/2019,"Bonjour,Je comprends votre déception, on se retrouve en message privé pour que vous me donniez vos coordonnées et que l'on vérifie ce qu'il s'est passé.Bien à vous,Damien"
Laurent ALLART,"Dommage de proposer des articles à prix compétitifs, tellement compétitifs qu'ils ne peuvent être livrés. Il semble donc important de sélectionner des partenaires sérieux pour ne pas ternir l'image de C.Discount...",18/09/2019,3,Réponse : Cdiscount,18/09/2019,"Bonjour Laurent,Vous avez raison et c'est pourquoi nous sélectionnons attentivement nos produits ainsi que les vendeurs de la marketplace (si c'est bien de cela que vous parliez). Malgré tous nos efforts nous ne sommes par à l'abri d'un erreur, et je vous invite à nous contacter par téléphone ou sur les réseaux sociaux si vous avez besoin de précisions.Je reste à votre écoute,Damien"
joseph llech,"bonjour,a tousje fais entièrement confiance a Cdiscount en général,toutes mes commandes passée sont en bon uniforme correctement emballer .a des prix raisonnable .cordialement,JOS56",18/09/2019,5,,,
HopLa,"J'ai reçu un produit défectueux, ils n'ont trouvé aucune solution et en plus ils refusent de publier les commentaires négatifs. À fuir !",18/09/2019,1,,,
Daniel Decarrière,"Bonjour. Suite à la consultation d'un article en ligne sur Cdiscount, j'ai posé une question relative aux dimensions, à laquelle j'ai moi-même répondu après achat de cet article .Depuis 18 jours je reçois tous les soirs à 19h00 un mail de Cdiscount pour m'informer que j'ai eu une réponse.Le 14 septembre leur SAV m'a fait faire différentes manipulations sur mon compte pour me désinscrire de newsletters, alors qu'il n'y en avait aucune de cochée.Il semble que Cdiscount, selon la page de renvoi du mail (refer=2019_ldiff_ldiff_cible_0917w38_PARCOURSCLI_POSTACHAT_AVISQAA_&cm_mmc=FID-_-CIBLE-_-AVIS-_-QAA_email+ldiff_cible_190917w38+PARCOURSCLI_POSTACHAT_AVISQAA__13708684921_sansConditions&cid=email) utilise ce procédé pour faire de la publicité.Pour l'instant j'en suis au deuxième appel au SAV incapable de faire cesser cet envoi systématique.Après on s'étonne de perdre des clients",18/09/2019,1,Réponse : Cdiscount,18/09/2019,"Bonjour Daniel,Il s'agit sûrement d'un problème technique et je vous remercie de nous l'avoir signalé. Je vous envoie un message privé pour en savoir plus, cela va nous aider à nous améliorer sur ce point !Bien à vous,Damien"
AG,"NUL : 1- commande non livrée en temps et en heure2- lorsqu'elle fut livrée le colis était complètement défoncé !!!!3- service client : je le contacte puis la conversation est coupée, je n'ai pas été recontacté !NE PAS COMMANDER CHEZ CDISCOUNT",18/09/2019,1,Réponse : Cdiscount,18/09/2019,"Bonjour,Je suis désolé si votre appel a été coupé, surtout au vu du déroulé de votre commande :( Est-ce que vous avez essayé de nous joindre depuis votre Espace Client ? De cette façon vous pouvez avoir une solution rapidement.Je vous envoie un message privé pour faire le point.Damien"
Mariage Marion et Loic,"J'ai eu un soucis avec un produit inutilisable. Les retours de cdiscount étaient inadmissible. Voici leur retour: A la suite de votre appel concernant une panne sur votre produit, il s’avère que la garantie de celui-ci est expirée ou ne couvre pas l’anomalie constatée.Nous vous invitons à contacter le réparateur de votre choix pour faire réparer à vos frais votre produit.",18/09/2019,1,Réponse : Cdiscount,18/09/2019,"Bonjour,Cela peut arriver selon les conditions des garanties, je vous envoie un message privé pour que l'on voie cela ensemble.À tout de suite,Damien"
Quent,"Bonjour,Je viens de commander, ce que je n'avais pas fait depuis plusieurs années suite à des erreurs.Je me dis depuis le temps et avec la concurrence ils ont du s’améliorer et bien NON.Je commande 5 plateaux a roulette avec freins et je suis livre de 2 avec frein et 3 sans.Je les appelle pour le remboursement de la différence d'avec le modèle sans frein soit 15€ , puisque j'en ai absolument besoins je ne peux les renvoyer et bien non trop facile on vous fait un bon d'achat de 10€ soit 5€ de perdu hallucinant et bon d'achat valable une journée !!!!!! Quelle Honte je retourne sur les sites plus sérieux comme Amazon ou aliexpress",18/09/2019,1,Réponse : Cdiscount,18/09/2019,"Bonjour,Je suis désolé pour cette mauvaise expérience et je comprends votre mécontentement si vous n'avez pas reçu ce que vous avez commandé. Je vous envoie tout de suite un message privé pour vous demander vos coordonnées.Bien à vous,Damien"
Fhafa,,18/09/2019,5,,,
Patrick HENRY,,18/09/2019,5,,,
JOEL,,18/09/2019,4,,,
Eric M.,"Produit de mauvaise qualité.Il faut payer pour le retour, même en magasin.",18/09/2019,1,,,
BARILLET Marie-Christine,Jamais déçue des commandes passées sur ce site livraison rapide suis très satisfaite,17/09/2019,5,,,
Sylvie Sabatier,,17/09/2019,4,,,
NATH,RAPIDE ET BEAUCOUP DE CHOIXFACILITE DE PAIEMENT,17/09/2019,5,,,
loweri dai,,17/09/2019,5,,,
Ahmed Ahmed Amnad,Je trouve que le service client il mérite même pas une étoile faites attention à votre carte bleue car elle est enregistrée qu'on vous retourner un produit chez Cdiscount fais très attention car si vous acceptez le paiement par 4 fois il vous rembourse très très rapidement mets après le retour du produit s'il y a un souci on vous preleve la totalité de la somme sans trouver une solution.J'ai toujours pas été remboursé Cdiscount a débuté mon compte de 649 € je renvoyer le téléphone et j'attends toujours le remboursement depuis mardi dernier on est jeudi matin et toujours pas de nouvelles comme prévu par la loi je décide de transmettre mon dossier au service juridique de ma société je ne ferai jamais d'achat sur Cdiscount je demanderai à toute ma famille qu'il fasse attention et à mes amis aussi hier mon entourage autour de moi ne fait jamais les achats en 4 fois si vous avez pas d'argent mettez de l'argent de côté tous les mois et payer cash chez les autres concurrents.,03/10/2019,1,Réponse : Cdiscount,18/09/2019,"Bonjour Ahmed,Vous pouvez tout à fait supprimer votre carte bancaire si vous l'avez enregistrée, il suffit pour cela de vous rendre dans votre Espace Client. Je me permets de vous envoyer un message privé pour vérifier ce qu'il s'est passé avec ce remboursement.À tout de suite,Damien"
Expédit,"Client depuis un peu plus d'un an, toujours satisfait des commandes et des articles, tous mes électroménagers et autres viennent de cdiscount.  J'espère que cela sera encore pareil.",17/09/2019,5,,,
CHRISTINE WASILEWSKI,,17/09/2019,4,,,
JONATHAN COUTURIER,commande facile - prix attractif - livraison parfaite,17/09/2019,5,,,
SILVA CATHERINE,Articles nombreux et facile à trouver Livraison pratique et rapidepaiement sécurisé,17/09/2019,4,,,
Eric de Sparre,Ma dernière commande a été livrée que partiellement,17/09/2019,1,Réponse : Cdiscount,18/09/2019,"Bonjour Eric,Cela peut arriver si votre commande est divisée en plusieurs colis, mais je vous invite à vérifier le suivi dans votre Espace Client pour vous en assurer.  Si toutefois il manque un produit ou un accessoire, n'hésitez pas à nous le signaler par téléphone, depuis votre Espace Client ou sur les réseaux sociaux : cela permettra de vous apporter une solution au plus vite.Bien à vous,Damien"
Bbringer,,17/09/2019,5,,,
JEAN PIERRE EUDELIN,,17/09/2019,4,,,
GERARD TOURNILLON,,17/09/2019,4,,,
votre nom,votre avis votre avis votre avis,17/09/2019,4,,,
daniel brugier,j'ai eu de nombreux achats gros eletro ménager ou autre jamais de problème,17/09/2019,5,,,
Rémi MARC HAL,"Choix important, prix défiant toute concurrence, service après-vente haut de gamme, livraison ultra rapide, donc tout pour acheter chez C Discount!!!",17/09/2019,5,,,
Maryvonne Capdevielle,,17/09/2019,3,Réponse : Cdiscount,18/09/2019,"Bonjour Maryvonne,Je ne sais pas de quoi vous parlez exactement mais j'espère que l'essai sera concluant ;)Merci pour votre avis et à bientôt,Damien"
didier roubaud,,17/09/2019,5,,,
dreano,"Bons produits, livraison rapide et facilités de paiement.Tout pour être satisfaite",17/09/2019,5,,,
Marc Michaut,,17/09/2019,5,,,
IVAN,Le service est tout bonnement très bon.  Rien à rajouter !,17/09/2019,5,,,
PATRICK ALBERINI,,17/09/2019,4,,,
